<Header>
User name: CF
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: ug/m3
C-factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	PM10 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
11.09.2025 09:00:25	144,5	21,3	12,0	2417,6	257,9	43,4
11.09.2025 09:00:31	157,5	19,8	11,9	3696,6	341,8	36,7
11.09.2025 09:00:37	66,5	20,0	11,8	2211,1	134,6	31,4
11.09.2025 09:00:43	117,8	23,6	12,3	2674,2	225,4	37,5
11.09.2025 09:00:49	276,6	22,8	12,1	1959,0	369,5	38,5
11.09.2025 09:00:55	62,7	21,9	11,5	1132,3	98,4	42,4
11.09.2025 09:01:01	57,8	18,6	11,5	985,0	95,2	30,4
11.09.2025 09:01:07	79,4	27,4	12,6	3189,5	218,9	41,4
11.09.2025 09:01:13	132,3	19,7	12,2	1629,8	211,8	34,8
11.09.2025 09:01:19	58,0	22,2	12,5	1326,3	131,2	32,5
11.09.2025 09:01:25	144,8	21,6	11,7	246,0	158,1	43,5
11.09.2025 09:01:31	84,2	20,6	12,2	165,3	89,5	27,7
11.09.2025 09:01:37	167,2	20,4	11,1	5115,6	420,8	32,4
11.09.2025 09:01:43	68,1	22,6	12,0	2257,6	174,7	33,9
11.09.2025 09:01:49	148,4	24,9	12,5	831,1	200,4	43,3
11.09.2025 09:01:55	128,9	20,7	11,8	228,6	140,8	33,2
11.09.2025 09:02:01	222,3	20,3	11,8	4187,0	449,2	34,1
11.09.2025 09:02:07	110,8	20,2	12,6	1460,8	188,9	25,3
11.09.2025 09:02:13	106,2	20,7	12,0	1885,5	179,3	33,2
11.09.2025 09:02:19	145,7	19,9	11,6	1372,6	187,3	28,5
11.09.2025 09:02:25	118,4	21,5	12,8	1756,6	194,5	33,8
11.09.2025 09:02:31	188,8	20,3	12,1	2541,0	305,5	37,2
11.09.2025 09:02:37	162,0	21,9	12,3	2738,4	276,7	37,4
11.09.2025 09:02:43	131,6	23,6	12,4	3606,0	316,0	38,6
11.09.2025 09:02:49	164,6	18,7	11,5	1327,2	212,4	42,9
11.09.2025 09:02:55	91,8	21,6	12,2	2628,3	238,0	37,4
11.09.2025 09:03:01	57,0	20,2	12,1	1614,7	128,4	28,0
11.09.2025 09:03:07	170,8	25,0	12,6	1887,0	250,1	40,8
11.09.2025 09:03:13	168,5	23,4	12,3	2805,8	280,4	32,8
11.09.2025 09:03:19	299,7	19,7	11,8	4781,0	530,1	45,5
11.09.2025 09:03:25	100,7	21,1	11,9	1247,1	138,5	37,2
11.09.2025 09:03:31	163,5	21,7	12,0	1342,8	211,2	37,3
11.09.2025 09:03:37	75,0	22,4	11,9	84,0	81,7	43,2
11.09.2025 09:03:43	87,2	21,7	12,2	3975,8	261,7	34,9
11.09.2025 09:03:49	223,1	18,2	10,5	2453,8	304,0	34,8
11.09.2025 09:03:55	67,9	18,9	11,4	1772,1	139,7	31,5
11.09.2025 09:04:01	117,5	23,7	12,2	205,1	127,2	38,9
11.09.2025 09:04:07	70,7	22,1	12,3	2071,7	140,3	33,5
11.09.2025 09:04:13	83,4	23,1	11,7	3197,3	224,8	32,5
11.09.2025 09:04:19	83,2	21,4	12,5	1169,0	123,2	32,3
11.09.2025 09:04:25	35,0	19,4	12,0	956,6	68,9	26,9
11.09.2025 09:04:31	129,4	21,9	12,0	5432,3	376,9	42,6
11.09.2025 09:04:37	52,1	21,4	11,8	1896,8	120,4	30,8
11.09.2025 09:04:43	241,7	23,0	12,2	3579,1	436,7	44,2
11.09.2025 09:04:49	106,6	21,4	12,2	4441,1	280,8	35,4
11.09.2025 09:04:55	194,4	19,3	12,0	1972,0	316,9	31,7
11.09.2025 09:05:01	22,4	21,4	12,6	1086,4	53,7	22,4
11.09.2025 09:05:07	167,7	21,9	12,4	3710,9	354,2	34,6
11.09.2025 09:05:13	127,3	24,3	12,5	1622,6	205,5	38,5
