testo435-635-735;"DATE";"TIME";"[ppm] CO2";"mbar";"°C";"%rF"
1;"14.08.2025";"14:27:15";1133,40;1013,66;29,01;47,56
2;"14.08.2025";"14:27:16";1136,33;1013,68;29,01;47,56
3;"14.08.2025";"14:27:17";1136,33;1013,68;29,01;47,56
4;"14.08.2025";"14:27:18";1136,33;1013,68;29,01;47,56
5;"14.08.2025";"14:27:19";1136,33;1013,68;29,01;47,63
6;"14.08.2025";"14:27:20";1136,33;1013,68;29,01;47,63
7;"14.08.2025";"14:27:21";1137,49;1013,66;29,01;47,64
8;"14.08.2025";"14:27:22";1137,49;1013,66;29,01;47,64
9;"14.08.2025";"14:27:23";1137,49;1013,66;29,01;47,64
10;"14.08.2025";"14:27:24";1137,46;1013,68;29,02;47,65
11;"14.08.2025";"14:27:25";1137,46;1013,68;29,02;47,65
12;"14.08.2025";"14:27:26";1136,80;1013,68;29,00;47,59
13;"14.08.2025";"14:27:27";1136,80;1013,68;29,00;47,59
14;"14.08.2025";"14:27:28";1135,64;1013,66;29,00;47,63
15;"14.08.2025";"14:27:29";1135,64;1013,66;29,00;47,63
16;"14.08.2025";"14:27:30";1135,64;1013,66;29,00;47,63
17;"14.08.2025";"14:27:31";1136,28;1013,68;29,02;47,63
18;"14.08.2025";"14:27:32";1136,28;1013,68;29,02;47,63
19;"14.08.2025";"14:27:33";1136,28;1013,68;29,02;47,61
20;"14.08.2025";"14:27:34";1136,28;1013,68;29,02;47,61
21;"14.08.2025";"14:27:35";1136,28;1013,68;29,02;47,61
22;"14.08.2025";"14:27:36";1137,67;1013,66;29,00;47,62
23;"14.08.2025";"14:27:37";1137,67;1013,66;29,00;47,62
24;"14.08.2025";"14:27:38";1137,53;1013,68;29,00;47,64
25;"14.08.2025";"14:27:39";1137,53;1013,68;29,00;47,64
26;"14.08.2025";"14:27:40";1136,26;1013,68;29,01;47,70
27;"14.08.2025";"14:27:41";1136,26;1013,68;29,01;47,70
28;"14.08.2025";"14:27:42";1136,26;1013,68;29,01;47,70
29;"14.08.2025";"14:27:43";1136,04;1013,68;29,01;47,71
30;"14.08.2025";"14:27:44";1136,04;1013,68;29,01;47,71
31;"14.08.2025";"14:27:45";1135,54;1013,68;29,00;47,71
32;"14.08.2025";"14:27:46";1135,54;1013,68;29,00;47,71
33;"14.08.2025";"14:27:47";1135,54;1013,68;29,00;47,71
34;"14.08.2025";"14:27:48";1135,54;1013,68;29,00;47,70
35;"14.08.2025";"14:27:49";1135,54;1013,68;29,00;47,70
36;"14.08.2025";"14:27:50";1136,50;1013,68;29,02;47,73
37;"14.08.2025";"14:27:51";1136,50;1013,68;29,02;47,73
38;"14.08.2025";"14:27:52";1137,84;1013,68;29,01;47,73
39;"14.08.2025";"14:27:53";1137,84;1013,68;29,01;47,73
40;"14.08.2025";"14:27:54";1137,84;1013,68;29,01;47,73
41;"14.08.2025";"14:27:55";1137,37;1013,64;29,01;47,73
42;"14.08.2025";"14:27:56";1137,37;1013,64;29,01;47,73
43;"14.08.2025";"14:27:57";1138,25;1013,68;29,03;47,71
44;"14.08.2025";"14:27:58";1138,25;1013,68;29,03;47,71
45;"14.08.2025";"14:27:59";1138,25;1013,68;29,03;47,71
46;"14.08.2025";"14:28:00";1141,59;1013,68;29,03;47,71
47;"14.08.2025";"14:28:01";1141,59;1013,68;29,03;47,71
48;"14.08.2025";"14:28:02";1141,59;1013,68;29,02;47,71
49;"14.08.2025";"14:28:03";1141,59;1013,68;29,02;47,71
50;"14.08.2025";"14:28:04";1143,47;1013,68;29,02;47,73
51;"14.08.2025";"14:28:05";1143,47;1013,68;29,02;47,73
52;"14.08.2025";"14:28:06";1143,47;1013,68;29,02;47,73
53;"14.08.2025";"14:28:07";1144,92;1013,66;29,02;47,73
54;"14.08.2025";"14:28:08";1144,92;1013,66;29,02;47,73
55;"14.08.2025";"14:28:09";1145,55;1013,68;29,01;47,70
56;"14.08.2025";"14:28:10";1145,55;1013,68;29,01;47,70
57;"14.08.2025";"14:28:11";1146,21;1013,68;29,00;47,66
58;"14.08.2025";"14:28:12";1146,21;1013,68;29,00;47,66
59;"14.08.2025";"14:28:13";1146,21;1013,68;29,00;47,66
60;"14.08.2025";"14:28:14";1148,21;1013,68;29,02;47,66
61;"14.08.2025";"14:28:15";1148,21;1013,68;29,02;47,66
62;"14.08.2025";"14:28:16";1148,21;1013,68;29,02;47,65
63;"14.08.2025";"14:28:17";1148,21;1013,68;29,02;47,65
64;"14.08.2025";"14:28:18";1148,21;1013,68;29,02;47,65
65;"14.08.2025";"14:28:19";1146,67;1013,68;29,00;47,65
66;"14.08.2025";"14:28:20";1146,67;1013,68;29,00;47,65
67;"14.08.2025";"14:28:21";1143,56;1013,68;29,01;47,64
68;"14.08.2025";"14:28:22";1143,56;1013,68;29,01;47,64
69;"14.08.2025";"14:28:23";1142,89;1013,68;29,01;47,65
70;"14.08.2025";"14:28:24";1142,89;1013,68;29,01;47,65
71;"14.08.2025";"14:28:25";1142,89;1013,68;29,01;47,65
72;"14.08.2025";"14:28:26";1143,11;1013,68;29,02;47,69
73;"14.08.2025";"14:28:27";1143,11;1013,68;29,02;47,69
74;"14.08.2025";"14:28:28";1144,93;1013,68;29,02;47,69
75;"14.08.2025";"14:28:29";1144,93;1013,68;29,02;47,69
76;"14.08.2025";"14:28:30";1144,93;1013,68;29,02;47,69
77;"14.08.2025";"14:28:31";1144,93;1013,68;29,01;47,70
78;"14.08.2025";"14:28:32";1144,93;1013,68;29,01;47,70
79;"14.08.2025";"14:28:33";1146,45;1013,66;29,01;47,69
80;"14.08.2025";"14:28:34";1146,45;1013,66;29,01;47,69
81;"14.08.2025";"14:28:35";1147,22;1013,68;29,03;47,72
82;"14.08.2025";"14:28:36";1147,22;1013,68;29,03;47,72
83;"14.08.2025";"14:28:37";1147,22;1013,68;29,03;47,72
84;"14.08.2025";"14:28:38";1149,04;1013,68;29,03;47,72
85;"14.08.2025";"14:28:39";1149,04;1013,68;29,03;47,72
86;"14.08.2025";"14:28:40";1152,43;1013,68;29,02;47,75
87;"14.08.2025";"14:28:41";1152,43;1013,68;29,02;47,75
88;"14.08.2025";"14:28:42";1152,43;1013,68;29,02;47,75
89;"14.08.2025";"14:28:43";1155,28;1013,68;29,02;47,75
90;"14.08.2025";"14:28:44";1155,28;1013,68;29,02;47,75
91;"14.08.2025";"14:28:45";1155,28;1013,68;29,03;47,74
92;"14.08.2025";"14:28:46";1155,28;1013,68;29,03;47,74
93;"14.08.2025";"14:28:47";1156,63;1013,68;29,02;47,74
94;"14.08.2025";"14:28:48";1156,63;1013,68;29,02;47,74
95;"14.08.2025";"14:28:49";1156,63;1013,68;29,02;47,74
96;"14.08.2025";"14:28:50";1156,18;1013,68;29,00;47,70
97;"14.08.2025";"14:28:51";1156,18;1013,68;29,00;47,70
98;"14.08.2025";"14:28:52";1155,77;1013,68;29,02;47,71
99;"14.08.2025";"14:28:53";1155,77;1013,68;29,02;47,71
100;"14.08.2025";"14:28:54";1155,77;1013,68;29,02;47,71
101;"14.08.2025";"14:28:55";1156,76;1013,68;29,02;47,71
102;"14.08.2025";"14:28:56";1156,76;1013,68;29,02;47,71
103;"14.08.2025";"14:28:57";1158,92;1013,68;29,02;47,71
104;"14.08.2025";"14:28:58";1158,92;1013,68;29,02;47,71
105;"14.08.2025";"14:28:59";1158,92;1013,68;29,02;47,72
106;"14.08.2025";"14:29:00";1158,92;1013,68;29,02;47,72
107;"14.08.2025";"14:29:01";1158,92;1013,68;29,02;47,72
108;"14.08.2025";"14:29:02";1158,57;1013,68;29,02;47,68
109;"14.08.2025";"14:29:03";1158,57;1013,68;29,02;47,68
110;"14.08.2025";"14:29:04";1159,04;1013,68;29,03;47,67
111;"14.08.2025";"14:29:05";1159,04;1013,68;29,03;47,67
112;"14.08.2025";"14:29:06";1159,04;1013,68;29,03;47,67
113;"14.08.2025";"14:29:07";1160,59;1013,68;29,02;47,68
114;"14.08.2025";"14:29:08";1160,59;1013,68;29,02;47,68
115;"14.08.2025";"14:29:09";1160,65;1013,68;29,03;47,65
116;"14.08.2025";"14:29:10";1160,65;1013,68;29,03;47,65
117;"14.08.2025";"14:29:11";1160,10;1013,68;29,03;47,65
118;"14.08.2025";"14:29:12";1160,10;1013,68;29,03;47,65
119;"14.08.2025";"14:29:13";1160,10;1013,68;29,03;47,65
120;"14.08.2025";"14:29:14";1160,10;1013,68;29,04;47,64
121;"14.08.2025";"14:29:15";1160,10;1013,68;29,04;47,64
122;"14.08.2025";"14:29:16";1160,36;1013,68;29,02;47,68
123;"14.08.2025";"14:29:17";1160,36;1013,68;29,02;47,68
124;"14.08.2025";"14:29:18";1160,36;1013,68;29,02;47,68
125;"14.08.2025";"14:29:19";1161,24;1013,68;29,02;47,68
126;"14.08.2025";"14:29:20";1161,24;1013,68;29,02;47,68
127;"14.08.2025";"14:29:21";1162,23;1013,68;29,03;47,63
128;"14.08.2025";"14:29:22";1162,23;1013,68;29,03;47,63
129;"14.08.2025";"14:29:23";1161,35;1013,68;29,02;47,61
130;"14.08.2025";"14:29:24";1161,35;1013,68;29,02;47,61
131;"14.08.2025";"14:29:25";1161,35;1013,68;29,02;47,61
132;"14.08.2025";"14:29:26";1160,39;1013,68;29,02;47,61
133;"14.08.2025";"14:29:27";1160,39;1013,68;29,02;47,61
134;"14.08.2025";"14:29:28";1160,39;1013,68;29,02;47,58
135;"14.08.2025";"14:29:29";1160,39;1013,68;29,02;47,58
136;"14.08.2025";"14:29:30";1160,39;1013,68;29,02;47,58
137;"14.08.2025";"14:29:31";1161,78;1013,68;29,01;47,53
138;"14.08.2025";"14:29:32";1161,78;1013,68;29,01;47,53
139;"14.08.2025";"14:29:33";1163,87;1013,68;29,01;47,54
140;"14.08.2025";"14:29:34";1163,87;1013,68;29,01;47,54
141;"14.08.2025";"14:29:35";1162,66;1013,68;29,02;47,57
142;"14.08.2025";"14:29:36";1162,66;1013,68;29,02;47,57
143;"14.08.2025";"14:29:37";1162,66;1013,68;29,02;47,57
144;"14.08.2025";"14:29:38";1159,91;1013,68;29,03;47,60
145;"14.08.2025";"14:29:39";1159,91;1013,68;29,03;47,60
146;"14.08.2025";"14:29:40";1159,93;1013,68;29,03;47,60
147;"14.08.2025";"14:29:41";1159,93;1013,68;29,03;47,60
148;"14.08.2025";"14:29:42";1159,93;1013,68;29,03;47,60
149;"14.08.2025";"14:29:43";1159,93;1013,68;29,03;47,63
150;"14.08.2025";"14:29:44";1159,93;1013,68;29,03;47,63
151;"14.08.2025";"14:29:45";1161,92;1013,68;29,03;47,64
152;"14.08.2025";"14:29:46";1161,92;1013,68;29,03;47,64
153;"14.08.2025";"14:29:47";1163,98;1013,68;29,03;47,63
154;"14.08.2025";"14:29:48";1163,98;1013,68;29,03;47,63
155;"14.08.2025";"14:29:49";1163,98;1013,68;29,03;47,63
156;"14.08.2025";"14:29:50";1164,45;1013,68;29,05;47,56
157;"14.08.2025";"14:29:51";1164,45;1013,68;29,05;47,56
158;"14.08.2025";"14:29:52";1162,75;1013,68;29,02;47,52
159;"14.08.2025";"14:29:53";1162,75;1013,68;29,02;47,52
160;"14.08.2025";"14:29:54";1162,75;1013,68;29,02;47,52
161;"14.08.2025";"14:29:55";1162,56;1013,68;29,02;47,52
162;"14.08.2025";"14:29:56";1162,56;1013,68;29,02;47,52
163;"14.08.2025";"14:29:57";1162,56;1013,68;29,04;47,53
164;"14.08.2025";"14:29:58";1162,56;1013,68;29,04;47,53
165;"14.08.2025";"14:29:59";1163,86;1013,68;29,04;47,60
166;"14.08.2025";"14:30:00";1163,86;1013,68;29,04;47,60
167;"14.08.2025";"14:30:01";1163,86;1013,68;29,04;47,60
168;"14.08.2025";"14:30:02";1163,92;1013,66;29,04;47,58
169;"14.08.2025";"14:30:03";1163,92;1013,66;29,04;47,58
170;"14.08.2025";"14:30:04";1163,70;1013,68;29,02;47,64
171;"14.08.2025";"14:30:05";1163,70;1013,68;29,02;47,64
172;"14.08.2025";"14:30:06";1164,77;1013,68;29,04;47,70
173;"14.08.2025";"14:30:07";1164,77;1013,68;29,04;47,70
174;"14.08.2025";"14:30:08";1164,77;1013,68;29,04;47,70
175;"14.08.2025";"14:30:09";1166,50;1013,68;29,04;47,70
176;"14.08.2025";"14:30:10";1166,50;1013,68;29,04;47,70
177;"14.08.2025";"14:30:11";1166,50;1013,68;29,01;47,69
178;"14.08.2025";"14:30:12";1166,50;1013,68;29,01;47,69
179;"14.08.2025";"14:30:13";1166,50;1013,68;29,01;47,69
180;"14.08.2025";"14:30:14";1169,01;1013,68;29,02;47,60
181;"14.08.2025";"14:30:15";1169,01;1013,68;29,02;47,60
182;"14.08.2025";"14:30:16";1170,48;1013,68;29,03;47,61
183;"14.08.2025";"14:30:17";1170,48;1013,68;29,03;47,61
184;"14.08.2025";"14:30:18";1170,80;1013,68;29,03;47,62
185;"14.08.2025";"14:30:19";1170,80;1013,68;29,03;47,62
186;"14.08.2025";"14:30:20";1170,80;1013,68;29,03;47,62
187;"14.08.2025";"14:30:21";1170,79;1013,68;29,03;47,58
188;"14.08.2025";"14:30:22";1170,79;1013,68;29,03;47,58
189;"14.08.2025";"14:30:23";1169,69;1013,68;29,03;47,58
190;"14.08.2025";"14:30:24";1169,69;1013,68;29,03;47,58
191;"14.08.2025";"14:30:25";1169,69;1013,68;29,03;47,58
192;"14.08.2025";"14:30:26";1169,69;1013,68;29,05;47,54
193;"14.08.2025";"14:30:27";1169,69;1013,68;29,05;47,54
194;"14.08.2025";"14:30:28";1167,88;1013,68;29,04;47,59
195;"14.08.2025";"14:30:29";1167,88;1013,68;29,04;47,59
196;"14.08.2025";"14:30:30";1166,39;1013,66;29,05;47,59
197;"14.08.2025";"14:30:31";1166,39;1013,66;29,05;47,59
198;"14.08.2025";"14:30:32";1166,39;1013,66;29,05;47,59
199;"14.08.2025";"14:30:33";1165,53;1013,68;29,03;47,56
200;"14.08.2025";"14:30:34";1165,53;1013,68;29,03;47,56
201;"14.08.2025";"14:30:35";1166,50;1013,68;29,04;47,55
202;"14.08.2025";"14:30:36";1166,50;1013,68;29,04;47,55
203;"14.08.2025";"14:30:37";1166,50;1013,68;29,04;47,55
204;"14.08.2025";"14:30:38";1168,66;1013,68;29,04;47,55
205;"14.08.2025";"14:30:39";1168,66;1013,68;29,04;47,55
206;"14.08.2025";"14:30:40";1168,66;1013,68;29,06;47,56
207;"14.08.2025";"14:30:41";1168,66;1013,68;29,06;47,56
208;"14.08.2025";"14:30:42";1170,83;1013,68;29,03;47,54
209;"14.08.2025";"14:30:43";1170,83;1013,68;29,03;47,54
210;"14.08.2025";"14:30:44";1170,83;1013,68;29,03;47,54
211;"14.08.2025";"14:30:45";1172,57;1013,66;29,05;47,57
212;"14.08.2025";"14:30:46";1172,57;1013,66;29,05;47,57
213;"14.08.2025";"14:30:47";1172,84;1013,68;29,03;47,58
214;"14.08.2025";"14:30:48";1172,84;1013,68;29,03;47,58
215;"14.08.2025";"14:30:49";1172,84;1013,68;29,03;47,58
216;"14.08.2025";"14:30:50";1172,57;1013,68;29,03;47,64
217;"14.08.2025";"14:30:51";1172,57;1013,68;29,03;47,64
218;"14.08.2025";"14:30:52";1175,00;1013,66;29,03;47,64
219;"14.08.2025";"14:30:53";1175,00;1013,66;29,03;47,64
220;"14.08.2025";"14:30:54";1175,00;1013,66;29,06;47,69
221;"14.08.2025";"14:30:55";1175,00;1013,66;29,06;47,69
222;"14.08.2025";"14:30:56";1175,00;1013,66;29,06;47,69
223;"14.08.2025";"14:30:57";1176,47;1013,68;29,04;47,71
224;"14.08.2025";"14:30:58";1176,47;1013,68;29,04;47,71
225;"14.08.2025";"14:30:59";1175,45;1013,68;29,05;47,73
226;"14.08.2025";"14:31:00";1175,45;1013,68;29,05;47,73
227;"14.08.2025";"14:31:01";1175,45;1013,68;29,05;47,73
228;"14.08.2025";"14:31:02";1174,78;1013,68;29,05;47,75
229;"14.08.2025";"14:31:03";1174,78;1013,68;29,05;47,75
230;"14.08.2025";"14:31:04";1175,04;1013,68;29,04;47,74
231;"14.08.2025";"14:31:05";1175,04;1013,68;29,04;47,74
232;"14.08.2025";"14:31:06";1174,88;1013,68;29,04;47,74
233;"14.08.2025";"14:31:07";1174,88;1013,68;29,04;47,74
234;"14.08.2025";"14:31:08";1174,88;1013,68;29,04;47,74
235;"14.08.2025";"14:31:09";1174,88;1013,68;29,05;47,73
236;"14.08.2025";"14:31:10";1174,88;1013,68;29,05;47,73
237;"14.08.2025";"14:31:11";1176,37;1013,68;29,04;47,71
238;"14.08.2025";"14:31:12";1176,37;1013,68;29,04;47,71
239;"14.08.2025";"14:31:13";1176,37;1013,68;29,04;47,71
240;"14.08.2025";"14:31:14";1176,88;1013,66;29,05;47,63
241;"14.08.2025";"14:31:15";1176,88;1013,66;29,05;47,63
242;"14.08.2025";"14:31:16";1175,68;1013,68;29,05;47,59
243;"14.08.2025";"14:31:17";1175,68;1013,68;29,05;47,59
244;"14.08.2025";"14:31:18";1175,26;1013,68;29,05;47,59
245;"14.08.2025";"14:31:19";1175,26;1013,68;29,05;47,59
246;"14.08.2025";"14:31:20";1175,26;1013,68;29,05;47,59
247;"14.08.2025";"14:31:21";1177,42;1013,68;29,05;47,59
248;"14.08.2025";"14:31:22";1177,42;1013,68;29,05;47,59
249;"14.08.2025";"14:31:23";1177,42;1013,68;29,07;47,54
250;"14.08.2025";"14:31:24";1177,42;1013,68;29,07;47,54
251;"14.08.2025";"14:31:25";1177,42;1013,68;29,07;47,54
252;"14.08.2025";"14:31:26";1179,70;1013,68;29,04;47,54
253;"14.08.2025";"14:31:27";1179,70;1013,68;29,04;47,54
254;"14.08.2025";"14:31:28";1181,80;1013,68;29,05;47,57
255;"14.08.2025";"14:31:29";1181,80;1013,68;29,05;47,57
256;"14.08.2025";"14:31:30";1182,58;1013,68;29,06;47,54
257;"14.08.2025";"14:31:31";1182,58;1013,68;29,06;47,54
258;"14.08.2025";"14:31:32";1182,58;1013,68;29,06;47,54
259;"14.08.2025";"14:31:33";1180,29;1013,66;29,04;47,54
260;"14.08.2025";"14:31:34";1180,29;1013,66;29,04;47,54
261;"14.08.2025";"14:31:35";1179,72;1013,68;29,04;47,54
262;"14.08.2025";"14:31:36";1179,72;1013,68;29,04;47,54
263;"14.08.2025";"14:31:37";1179,72;1013,68;29,04;47,54
264;"14.08.2025";"14:31:38";1179,72;1013,68;29,05;47,57
265;"14.08.2025";"14:31:39";1179,72;1013,68;29,05;47,57
266;"14.08.2025";"14:31:40";1182,53;1013,66;29,06;47,55
267;"14.08.2025";"14:31:41";1182,53;1013,66;29,06;47,55
268;"14.08.2025";"14:31:42";1181,03;1013,68;29,06;47,48
269;"14.08.2025";"14:31:43";1181,03;1013,68;29,06;47,48
270;"14.08.2025";"14:31:44";1181,03;1013,68;29,06;47,48
271;"14.08.2025";"14:31:45";1178,65;1013,66;29,07;47,48
272;"14.08.2025";"14:31:46";1178,65;1013,66;29,07;47,48
273;"14.08.2025";"14:31:47";1179,19;1013,66;29,06;47,43
274;"14.08.2025";"14:31:48";1179,19;1013,66;29,06;47,43
275;"14.08.2025";"14:31:49";1179,19;1013,66;29,06;47,43
276;"14.08.2025";"14:31:50";1180,30;1013,68;29,06;47,43
277;"14.08.2025";"14:31:51";1180,30;1013,68;29,06;47,43
278;"14.08.2025";"14:31:52";1180,30;1013,68;29,06;47,43
279;"14.08.2025";"14:31:53";1180,30;1013,68;29,06;47,43
280;"14.08.2025";"14:31:54";1183,05;1013,68;29,06;47,41
281;"14.08.2025";"14:31:55";1183,05;1013,68;29,06;47,41
282;"14.08.2025";"14:31:56";1183,05;1013,68;29,06;47,41
283;"14.08.2025";"14:31:57";1184,67;1013,68;29,06;47,41
284;"14.08.2025";"14:31:58";1184,67;1013,68;29,06;47,41
285;"14.08.2025";"14:31:59";1183,46;1013,64;29,05;47,43
286;"14.08.2025";"14:32:00";1183,46;1013,64;29,05;47,43
287;"14.08.2025";"14:32:01";1182,45;1013,68;29,05;47,49
288;"14.08.2025";"14:32:02";1182,45;1013,68;29,05;47,49
289;"14.08.2025";"14:32:03";1182,45;1013,68;29,05;47,49
290;"14.08.2025";"14:32:04";1181,68;1013,68;29,06;47,49
291;"14.08.2025";"14:32:05";1181,68;1013,68;29,06;47,49
292;"14.08.2025";"14:32:06";1181,68;1013,68;29,06;47,49
293;"14.08.2025";"14:32:07";1181,68;1013,68;29,06;47,49
294;"14.08.2025";"14:32:08";1181,68;1013,68;29,06;47,49
295;"14.08.2025";"14:32:09";1181,53;1013,68;29,06;47,52
296;"14.08.2025";"14:32:10";1181,53;1013,68;29,06;47,52
297;"14.08.2025";"14:32:11";1181,36;1013,68;29,04;47,55
298;"14.08.2025";"14:32:12";1181,36;1013,68;29,04;47,55
299;"14.08.2025";"14:32:13";1181,82;1013,66;29,05;47,60
300;"14.08.2025";"14:32:14";1181,82;1013,66;29,05;47,60
301;"14.08.2025";"14:32:15";1181,82;1013,66;29,05;47,60
302;"14.08.2025";"14:32:16";1182,13;1013,68;29,06;47,58
303;"14.08.2025";"14:32:17";1182,13;1013,68;29,06;47,58
304;"14.08.2025";"14:32:18";1182,74;1013,68;29,06;47,58
305;"14.08.2025";"14:32:19";1182,74;1013,68;29,06;47,58
306;"14.08.2025";"14:32:20";1182,74;1013,68;29,06;47,58
307;"14.08.2025";"14:32:21";1182,74;1013,68;29,06;47,70
308;"14.08.2025";"14:32:22";1182,74;1013,68;29,06;47,70
309;"14.08.2025";"14:32:23";1184,83;1013,66;29,07;47,72
310;"14.08.2025";"14:32:24";1184,83;1013,66;29,07;47,72
311;"14.08.2025";"14:32:25";1187,04;1013,68;29,05;47,71
312;"14.08.2025";"14:32:26";1187,04;1013,68;29,05;47,71
313;"14.08.2025";"14:32:27";1187,04;1013,68;29,05;47,71
314;"14.08.2025";"14:32:28";1187,53;1013,68;29,06;47,68
315;"14.08.2025";"14:32:29";1187,53;1013,68;29,06;47,68
316;"14.08.2025";"14:32:30";1186,25;1013,68;29,06;47,61
317;"14.08.2025";"14:32:31";1186,25;1013,68;29,06;47,61
318;"14.08.2025";"14:32:32";1186,25;1013,68;29,06;47,61
319;"14.08.2025";"14:32:33";1184,81;1013,68;29,06;47,61
320;"14.08.2025";"14:32:34";1184,81;1013,68;29,06;47,61
321;"14.08.2025";"14:32:35";1184,81;1013,68;29,06;47,49
322;"14.08.2025";"14:32:36";1184,81;1013,68;29,06;47,49
323;"14.08.2025";"14:32:37";1183,36;1013,68;29,06;47,45
324;"14.08.2025";"14:32:38";1183,36;1013,68;29,06;47,45
325;"14.08.2025";"14:32:39";1183,36;1013,68;29,06;47,45
326;"14.08.2025";"14:32:40";1182,19;1013,66;29,05;47,48
327;"14.08.2025";"14:32:41";1182,19;1013,66;29,05;47,48
328;"14.08.2025";"14:32:42";1182,21;1013,68;29,05;47,47
329;"14.08.2025";"14:32:43";1182,21;1013,68;29,05;47,47
330;"14.08.2025";"14:32:44";1182,21;1013,68;29,05;47,47
331;"14.08.2025";"14:32:45";1183,52;1013,68;29,07;47,51
332;"14.08.2025";"14:32:46";1183,52;1013,68;29,07;47,51
333;"14.08.2025";"14:32:47";1185,07;1013,68;29,07;47,51
334;"14.08.2025";"14:32:48";1185,07;1013,68;29,07;47,51
335;"14.08.2025";"14:32:49";1185,07;1013,68;29,04;47,47
336;"14.08.2025";"14:32:50";1185,07;1013,68;29,04;47,47
337;"14.08.2025";"14:32:51";1185,07;1013,68;29,04;47,47
338;"14.08.2025";"14:32:52";1186,36;1013,68;29,05;47,46
339;"14.08.2025";"14:32:53";1186,36;1013,68;29,05;47,46
340;"14.08.2025";"14:32:54";1187,03;1013,68;29,06;47,44
341;"14.08.2025";"14:32:55";1187,03;1013,68;29,06;47,44
342;"14.08.2025";"14:32:56";1187,03;1013,68;29,06;47,44
343;"14.08.2025";"14:32:57";1188,22;1013,68;29,06;47,45
344;"14.08.2025";"14:32:58";1188,22;1013,68;29,06;47,45
345;"14.08.2025";"14:32:59";1189,14;1013,68;29,07;47,42
346;"14.08.2025";"14:33:00";1189,14;1013,68;29,07;47,42
347;"14.08.2025";"14:33:01";1189,21;1013,68;29,07;47,42
348;"14.08.2025";"14:33:02";1189,21;1013,68;29,07;47,42
349;"14.08.2025";"14:33:03";1189,21;1013,68;29,07;47,42
350;"14.08.2025";"14:33:04";1189,21;1013,68;29,06;47,43
351;"14.08.2025";"14:33:05";1189,21;1013,68;29,06;47,43
352;"14.08.2025";"14:33:06";1188,84;1013,66;29,05;47,46
353;"14.08.2025";"14:33:07";1188,84;1013,66;29,05;47,46
354;"14.08.2025";"14:33:08";1188,84;1013,66;29,05;47,46
355;"14.08.2025";"14:33:09";1188,67;1013,66;29,07;47,45
356;"14.08.2025";"14:33:10";1188,67;1013,66;29,07;47,45
357;"14.08.2025";"14:33:11";1189,94;1013,68;29,07;47,49
358;"14.08.2025";"14:33:12";1189,94;1013,68;29,07;47,49
359;"14.08.2025";"14:33:13";1191,85;1013,68;29,05;47,46
360;"14.08.2025";"14:33:14";1191,85;1013,68;29,05;47,46
361;"14.08.2025";"14:33:15";1191,85;1013,68;29,05;47,46
362;"14.08.2025";"14:33:16";1193,90;1013,68;29,05;47,46
363;"14.08.2025";"14:33:17";1193,90;1013,68;29,05;47,46
364;"14.08.2025";"14:33:18";1193,90;1013,68;29,05;47,47
365;"14.08.2025";"14:33:19";1193,90;1013,68;29,05;47,47
366;"14.08.2025";"14:33:20";1193,90;1013,68;29,05;47,47
367;"14.08.2025";"14:33:21";1194,85;1013,68;29,06;47,47
368;"14.08.2025";"14:33:22";1194,85;1013,68;29,06;47,47
369;"14.08.2025";"14:33:23";1194,75;1013,68;29,06;47,47
370;"14.08.2025";"14:33:24";1194,75;1013,68;29,06;47,47
371;"14.08.2025";"14:33:25";1194,07;1013,68;29,05;47,39
372;"14.08.2025";"14:33:26";1194,07;1013,68;29,05;47,39
373;"14.08.2025";"14:33:27";1194,07;1013,68;29,05;47,39
374;"14.08.2025";"14:33:28";1193,90;1013,68;29,05;47,46
375;"14.08.2025";"14:33:29";1193,90;1013,68;29,05;47,46
376;"14.08.2025";"14:33:30";1193,97;1013,68;29,05;47,46
377;"14.08.2025";"14:33:31";1193,97;1013,68;29,05;47,46
378;"14.08.2025";"14:33:32";1193,97;1013,68;29,05;47,46
379;"14.08.2025";"14:33:33";1193,97;1013,68;29,07;47,45
380;"14.08.2025";"14:33:34";1193,97;1013,68;29,07;47,45
381;"14.08.2025";"14:33:35";1193,40;1013,68;29,06;47,45
382;"14.08.2025";"14:33:36";1193,40;1013,68;29,06;47,45
383;"14.08.2025";"14:33:37";1192,95;1013,68;29,08;47,48
384;"14.08.2025";"14:33:38";1192,95;1013,68;29,08;47,48
385;"14.08.2025";"14:33:39";1192,95;1013,68;29,08;47,48
386;"14.08.2025";"14:33:40";1193,26;1013,68;29,08;47,48
387;"14.08.2025";"14:33:41";1193,26;1013,68;29,08;47,48
388;"14.08.2025";"14:33:42";1193,19;1013,68;29,07;47,49
389;"14.08.2025";"14:33:43";1193,19;1013,68;29,07;47,49
390;"14.08.2025";"14:33:44";1193,19;1013,68;29,07;47,49
391;"14.08.2025";"14:33:45";1194,56;1013,68;29,07;47,49
392;"14.08.2025";"14:33:46";1194,56;1013,68;29,07;47,49
393;"14.08.2025";"14:33:47";1194,56;1013,68;29,06;47,49
394;"14.08.2025";"14:33:48";1194,56;1013,68;29,06;47,49
395;"14.08.2025";"14:33:49";1194,84;1013,66;29,07;47,49
396;"14.08.2025";"14:33:50";1194,84;1013,66;29,07;47,49
397;"14.08.2025";"14:33:51";1194,84;1013,66;29,07;47,49
398;"14.08.2025";"14:33:52";1193,92;1013,68;29,07;47,50
