<Header>
User name: CF
Location: laboratory
# of Location: 1
Model: 1.109
Serial No.: 9G050007
Firmware revision: 12.30E
Software revision: 7-1 Rev XII (27-02-2019)
Unit: ug/m3
C-factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	PM10 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
14.08.2025 15:03:17	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:03:23	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:03:29	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:03:35	13,8	0,2	0,1	16,8	15,7	3,0
14.08.2025 15:03:41	0,6	0,6	0,2	0,6	0,6	0,6
14.08.2025 15:03:47	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 15:03:53	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:03:59	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:04:05	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 15:04:11	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 15:04:17	0,6	0,6	0,2	0,6	0,6	0,6
14.08.2025 15:04:23	30,3	0,2	0,1	45,8	34,8	1,9
14.08.2025 15:04:29	0,5	0,5	0,1	0,5	0,5	0,5
14.08.2025 15:04:35	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 15:04:41	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 15:04:47	35,1	0,4	0,2	1015,7	110,7	3,2
14.08.2025 15:04:53	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:04:59	12,9	1,5	0,3	646,4	48,9	2,0
14.08.2025 15:05:05	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 15:05:11	0,3	0,3	0,1	0,3	0,3	0,3
14.08.2025 15:05:17	0,4	0,4	0,2	0,4	0,4	0,4
14.08.2025 15:05:23	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:05:29	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:05:35	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:05:41	0,5	0,5	0,2	0,6	0,6	0,6
14.08.2025 15:05:47	0,7	0,7	0,2	0,7	0,7	0,7
14.08.2025 15:05:53	11,3	0,3	0,3	644,6	47,1	0,4
14.08.2025 15:05:59	6,1	0,6	0,2	6,7	6,7	3,3
14.08.2025 15:06:05	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:06:11	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:06:17	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:06:23	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 15:06:29	30,2	0,1	0,1	45,7	34,8	1,9
14.08.2025 15:06:35	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:06:41	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 15:06:47	30,4	0,3	0,2	45,9	34,9	2,0
14.08.2025 15:06:53	0,5	0,5	0,1	0,5	0,5	0,5
14.08.2025 15:06:59	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:07:05	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:07:11	0,6	0,6	0,2	0,6	0,6	0,6
14.08.2025 15:07:17	13,8	0,2	0,1	16,8	15,8	3,0
14.08.2025 15:07:23	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 15:07:29	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:07:35	30,2	0,1	0,1	45,7	34,8	1,9
14.08.2025 15:07:41	13,8	0,1	0,1	16,7	15,7	3,0
14.08.2025 15:07:47	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 15:07:53	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 15:07:59	13,7	0,1	0,1	16,7	15,7	3,0
14.08.2025 15:08:05	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:08:11	0,4	0,5	0,3	0,5	0,5	0,4
14.08.2025 15:08:17	5,7	0,2	0,1	6,3	6,2	2,9
14.08.2025 15:08:23	0,5	0,5	0,2	0,6	0,6	0,6
14.08.2025 15:08:29	13,9	0,2	0,2	16,8	15,8	3,1
14.08.2025 15:08:35	0,5	0,5	0,2	0,5	0,5	0,5
14.08.2025 15:08:41	1,1	0,6	0,1	1,1	1,1	1,0
14.08.2025 15:08:47	4,9	1,5	0,2	5,2	5,2	4,1
14.08.2025 15:08:53	64,6	0,5	0,3	777,7	104,4	1,0
14.08.2025 15:08:59	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:09:05	0,9	0,9	0,2	0,9	0,9	0,9
14.08.2025 15:09:11	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:09:17	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:09:23	0,4	0,4	0,1	0,5	0,5	0,5
14.08.2025 15:09:29	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 15:09:35	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:09:41	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:09:47	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:09:53	0,3	0,3	0,1	0,3	0,3	0,3
14.08.2025 15:09:59	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 15:10:05	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:10:11	11,1	0,2	0,2	644,5	47,0	0,2
14.08.2025 15:10:17	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 15:10:23	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:10:29	2,9	0,4	0,2	3,1	3,1	2,2
14.08.2025 15:10:35	11,3	0,3	0,2	644,6	47,1	0,4
14.08.2025 15:10:41	18,5	0,3	0,2	365,1	57,7	0,4
14.08.2025 15:10:47	0,6	0,6	0,2	0,6	0,6	0,6
14.08.2025 15:10:53	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 15:10:59	11,2	0,2	0,2	644,5	47,0	0,2
14.08.2025 15:11:05	0,6	0,6	0,2	0,7	0,7	0,6
14.08.2025 15:11:11	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:11:17	0,0	0,0	0,0	0,0	0,0	0,0
14.08.2025 15:11:23	1,1	0,6	0,1	1,1	1,1	1,0
14.08.2025 15:11:29	1,1	0,6	0,1	1,1	1,1	1,0
14.08.2025 15:11:35	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:11:41	7,4	0,2	0,1	784,2	41,6	0,2
14.08.2025 15:11:47	0,1	0,1	0,0	0,1	0,1	0,1
14.08.2025 15:11:53	20,3	0,7	0,1	24,0	22,9	6,7
14.08.2025 15:11:59	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 15:12:05	43,9	0,1	0,1	62,4	50,3	4,7
14.08.2025 15:12:11	5,0	0,9	0,3	925,2	37,6	1,3
14.08.2025 15:12:17	15,5	1,4	0,2	18,6	17,5	4,7
14.08.2025 15:12:23	30,2	0,1	0,1	45,7	34,8	1,8
14.08.2025 15:12:29	53,3	0,1	0,1	133,1	57,3	0,7
14.08.2025 15:12:35	4,2	0,6	0,2	924,4	36,8	0,6
14.08.2025 15:12:41	1,6	1,2	0,2	1,7	1,7	1,6
14.08.2025 15:12:47	0,5	0,5	0,1	0,5	0,5	0,5
14.08.2025 15:12:53	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 15:12:59	21,0	0,3	0,1	1431,4	91,2	2,2
14.08.2025 15:13:05	69,1	0,9	0,3	101,0	79,0	8,8
14.08.2025 15:13:11	32,9	0,3	0,1	48,6	37,6	3,8
14.08.2025 15:13:17	20,8	1,6	0,3	1431,1	90,9	2,6
14.08.2025 15:13:23	30,0	0,8	0,3	2073,5	135,8	0,9
14.08.2025 15:13:29	15,4	0,8	0,1	505,4	52,9	0,9
14.08.2025 15:13:35	61,6	1,1	0,4	918,2	99,8	1,7
14.08.2025 15:13:41	18,4	0,2	0,1	365,0	57,5	0,2
14.08.2025 15:13:47	15,2	0,6	0,2	1568,7	83,5	0,6
14.08.2025 15:13:53	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 15:13:59	5,8	0,2	0,1	6,4	6,3	2,9
14.08.2025 15:14:05	0,7	0,7	0,3	0,7	0,7	0,7
14.08.2025 15:14:11	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:14:17	58,9	0,2	0,1	139,3	63,5	3,4
14.08.2025 15:14:23	13,8	0,2	0,1	16,8	15,8	3,0
14.08.2025 15:14:29	54,4	0,8	0,2	134,3	58,5	1,7
14.08.2025 15:14:35	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:14:41	4,0	0,3	0,3	924,1	36,5	0,3
14.08.2025 15:14:47	0,5	0,5	0,2	0,5	0,5	0,5
14.08.2025 15:14:53	18,3	0,1	0,1	364,9	57,5	0,2
14.08.2025 15:14:59	8,6	0,8	0,2	785,4	42,8	1,3
14.08.2025 15:15:05	0,6	0,6	0,2	0,7	0,7	0,7
14.08.2025 15:15:11	1,2	0,7	0,2	1,2	1,2	1,1
14.08.2025 15:15:17	0,7	0,7	0,2	0,7	0,7	0,7
14.08.2025 15:15:23	1,1	0,7	0,1	1,2	1,2	1,1
14.08.2025 15:15:29	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:15:35	8,5	0,8	0,2	785,3	42,7	1,2
14.08.2025 15:15:41	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:15:47	53,6	0,4	0,1	133,4	57,7	1,0
14.08.2025 15:15:53	1,5	1,0	0,2	1,6	1,6	1,5
14.08.2025 15:15:59	30,2	0,1	0,1	45,7	34,7	1,8
14.08.2025 15:16:05	0,5	0,5	0,2	0,5	0,5	0,5
14.08.2025 15:16:11	0,4	0,4	0,2	0,4	0,4	0,4
14.08.2025 15:16:17	0,1	0,1	0,0	0,1	0,1	0,1
14.08.2025 15:16:23	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:16:29	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:16:35	30,3	0,2	0,1	45,8	34,8	1,9
14.08.2025 15:16:41	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:16:47	0,2	0,2	0,1	0,2	0,2	0,1
14.08.2025 15:16:53	1,2	0,7	0,2	1,3	1,3	1,2
14.08.2025 15:16:59	14,8	0,2	0,2	1568,3	83,1	0,2
14.08.2025 15:17:05	0,3	0,3	0,2	0,3	0,3	0,3
14.08.2025 15:17:11	14,1	0,5	0,1	17,1	16,1	3,3
14.08.2025 15:17:17	20,2	1,1	0,2	23,7	22,6	7,9
14.08.2025 15:17:23	0,1	0,1	0,1	0,1	0,1	0,1
14.08.2025 15:17:29	18,3	0,1	0,1	1428,4	88,3	0,1
14.08.2025 15:17:35	1,2	0,7	0,1	1,3	1,3	1,2
14.08.2025 15:17:41	13,7	0,1	0,1	16,7	15,6	2,9
14.08.2025 15:17:47	8,5	0,7	0,2	785,3	42,7	1,2
14.08.2025 15:17:53	1,2	0,7	0,2	1,3	1,3	1,2
14.08.2025 15:17:59	9,4	0,9	0,1	10,3	10,2	5,8
14.08.2025 15:18:05	21,0	0,1	0,1	800,8	57,1	3,0
14.08.2025 15:18:11	69,4	0,9	0,2	926,8	108,3	5,9
14.08.2025 15:18:17	54,4	0,8	0,2	134,2	58,5	1,7
14.08.2025 15:18:23	60,3	1,1	0,2	140,7	64,9	4,8
14.08.2025 15:18:29	0,4	0,4	0,1	0,5	0,5	0,4
14.08.2025 15:18:35	0,4	0,4	0,2	0,4	0,4	0,4
14.08.2025 15:18:41	0,2	0,2	0,2	0,2	0,2	0,2
14.08.2025 15:18:47	0,2	0,2	0,1	0,2	0,2	0,2
14.08.2025 15:18:53	9,3	1,6	0,3	786,2	43,6	2,1
14.08.2025 15:18:59	1,3	0,9	0,3	1,4	1,4	1,3
14.08.2025 15:19:05	1,0	1,0	0,2	1,0	1,0	1,0
