<Header>
User name: 
Location: probe cabin
# of Location: 2
Model: 11-D
Serial No.: 11D20167
Firmware revision: 12.50E
Software revision: 1179-V2-10 (23-01-2023)
Unit: Mass fraction [ug/m3]
C-factor: 1,00
location factor: 1,00
Comment: test room aerosol conditions
online data
<Data>
[d&t31.12.2035 11:50:55]	TSP [ug/m3]	PM10 [ug/m3]	PM4 [ug/m3]	PM2,5 [ug/m3]	PM1 [ug/m3]	PMcoarse [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Respirable [ug/m3]	pm10-IAQ [ug/m3]	pm2,5-IAQ [ug/m3]	pm1-IAQ [ug/m3]
14.08.2025 12:14:56	3,3	3,3	3,3	3,0	2,4	0,2	2,6	2,6	2,6	2,6	2,4	2,0
14.08.2025 12:15:02	6,6	6,5	5,1	3,8	2,5	2,7	6,1	6,0	4,2	6,1	3,0	2,0
14.08.2025 12:15:08	5,3	5,3	4,7	3,3	2,3	1,9	4,1	4,1	3,6	4,1	2,6	1,8
14.08.2025 12:15:14	5,1	5,1	4,8	3,6	2,5	1,5	3,9	3,9	3,7	3,9	2,8	2,0
14.08.2025 12:15:20	3,2	3,2	3,2	3,1	2,5	0,1	2,5	2,5	2,5	2,5	2,5	2,0
14.08.2025 12:15:26	4,6	4,6	4,6	4,0	2,2	0,6	3,6	3,6	3,5	3,6	3,1	1,8
14.08.2025 12:15:32	4,0	4,0	4,0	3,5	2,3	0,5	3,1	3,1	3,1	3,1	2,8	1,9
14.08.2025 12:15:38	2,6	2,6	2,6	2,6	2,4	0,0	2,1	2,1	2,1	2,1	2,1	2,0
14.08.2025 12:15:44	3,7	3,7	3,7	3,4	2,3	0,3	2,9	2,9	2,9	2,9	2,7	1,8
14.08.2025 12:15:50	6,3	6,3	5,4	3,8	2,7	2,5	4,9	4,9	4,2	4,9	3,0	2,2
14.08.2025 12:15:56	2,8	2,8	2,8	2,8	2,8	0,0	2,3	2,3	2,3	2,3	2,3	2,3
14.08.2025 12:16:02	5,8	5,7	4,1	2,8	2,4	2,9	5,5	5,4	3,5	5,5	2,3	1,9
14.08.2025 12:16:08	3,9	3,9	3,9	3,6	2,5	0,3	3,1	3,1	3,1	3,1	2,9	2,0
14.08.2025 12:16:14	3,7	3,7	3,7	3,5	2,5	0,2	2,9	2,9	2,9	2,9	2,7	2,0
14.08.2025 12:16:20	2,9	2,9	2,9	2,9	2,8	0,0	2,3	2,3	2,3	2,3	2,3	2,3
14.08.2025 12:16:26	28,3	10,4	5,4	3,4	1,9	7,0	21,8	14,4	4,5	11,7	2,7	1,5
14.08.2025 12:16:32	5,8	5,8	4,9	3,1	1,9	2,7	4,4	4,4	3,8	4,4	2,4	1,5
14.08.2025 12:16:38	7,9	7,5	4,7	3,4	2,3	4,1	8,2	7,8	4,2	8,2	2,7	1,8
14.08.2025 12:16:44	16,6	10,4	5,5	3,7	2,7	6,6	14,0	11,2	4,4	11,4	3,0	2,2
14.08.2025 12:16:50	6,2	6,2	5,3	3,7	2,4	2,6	5,5	5,4	4,4	5,5	2,9	1,9
14.08.2025 12:16:56	6,0	6,0	5,5	3,9	2,8	2,1	4,7	4,7	4,3	4,7	3,1	2,2
14.08.2025 12:17:02	6,4	6,4	5,3	3,1	2,5	3,2	4,9	4,9	4,1	4,9	2,5	2,0
14.08.2025 12:17:08	5,2	5,2	4,7	3,2	2,4	2,0	4,0	4,0	3,7	4,0	2,6	1,9
14.08.2025 12:17:14	2,6	2,6	2,6	2,6	2,5	0,0	2,1	2,1	2,1	2,1	2,1	2,0
14.08.2025 12:17:20	5,6	5,6	5,5	4,6	2,6	1,0	4,3	4,3	4,2	4,3	3,6	2,1
14.08.2025 12:17:26	6,9	6,9	6,6	4,9	2,6	2,0	5,3	5,3	5,0	5,3	3,8	2,1
14.08.2025 12:17:32	3,0	3,0	3,0	3,0	2,7	0,0	2,4	2,4	2,4	2,4	2,4	2,1
14.08.2025 12:17:38	2,5	2,5	2,5	2,5	2,4	0,0	2,0	2,0	2,0	2,0	2,0	1,9
14.08.2025 12:17:44	3,1	3,1	3,1	3,0	2,3	0,1	2,5	2,5	2,5	2,5	2,4	1,8
14.08.2025 12:17:50	3,1	3,1	3,1	2,9	2,3	0,2	2,5	2,5	2,5	2,5	2,3	1,9
14.08.2025 12:17:56	4,3	4,3	4,3	3,8	2,2	0,5	3,3	3,3	3,3	3,3	3,0	1,8
14.08.2025 12:18:02	2,4	2,4	2,4	2,4	2,1	0,0	1,9	1,9	1,9	1,9	1,9	1,7
14.08.2025 12:18:08	2,4	2,4	2,4	2,4	2,3	0,0	1,9	1,9	1,9	1,9	1,9	1,8
14.08.2025 12:18:14	5,1	5,1	4,9	4,0	2,5	1,1	3,9	3,9	3,8	3,9	3,1	2,0
14.08.2025 12:18:20	5,7	5,7	5,0	3,2	2,1	2,6	4,4	4,4	3,9	4,4	2,5	1,7
14.08.2025 12:18:26	3,2	3,2	3,2	3,1	2,3	0,2	2,5	2,5	2,5	2,5	2,4	1,8
14.08.2025 12:18:32	5,3	5,3	4,8	3,7	2,6	1,6	4,1	4,1	3,7	4,1	2,9	2,1
14.08.2025 12:18:38	5,6	5,6	5,2	3,9	2,7	1,7	4,3	4,3	4,0	4,3	3,0	2,2
14.08.2025 12:18:44	2,5	2,5	2,5	2,4	1,9	0,1	2,0	2,0	2,0	2,0	1,9	1,5
14.08.2025 12:18:50	2,1	2,1	2,1	2,0	1,9	0,0	1,6	1,6	1,6	1,6	1,6	1,5
14.08.2025 12:18:56	2,0	2,0	2,0	2,0	1,8	0,0	1,6	1,6	1,6	1,6	1,6	1,4
14.08.2025 12:19:02	5,3	5,3	5,1	3,9	2,2	1,4	4,1	4,1	3,9	4,1	3,0	1,8
14.08.2025 12:19:08	5,1	5,1	4,3	2,9	2,3	2,2	4,6	4,6	3,7	4,6	2,3	1,9
14.08.2025 12:19:14	2,2	2,2	2,2	2,1	2,0	0,0	1,7	1,7	1,7	1,7	1,7	1,6
14.08.2025 12:19:20	3,8	3,8	3,8	3,4	2,2	0,4	3,0	3,0	3,0	3,0	2,7	1,8
14.08.2025 12:19:26	5,9	5,8	4,2	2,9	2,2	2,9	5,5	5,4	3,5	5,5	2,3	1,8
14.08.2025 12:19:32	2,4	2,4	2,4	2,4	2,4	0,0	2,0	2,0	2,0	2,0	2,0	2,0
14.08.2025 12:19:38	4,8	4,8	4,8	4,4	3,0	0,4	3,8	3,8	3,8	3,8	3,5	2,4
14.08.2025 12:19:44	4,7	4,7	4,2	3,1	2,4	1,5	3,6	3,6	3,3	3,6	2,5	1,9
14.08.2025 12:19:50	1,8	1,8	1,8	1,8	1,8	0,0	1,5	1,5	1,5	1,5	1,5	1,4
14.08.2025 12:19:56	6,2	6,2	5,7	3,5	2,0	2,7	4,8	4,8	4,4	4,8	2,8	1,6
14.08.2025 12:20:02	7,3	7,3	6,7	4,3	2,1	3,0	5,6	5,6	5,1	5,6	3,4	1,7
14.08.2025 12:20:08	4,7	4,7	4,2	3,1	2,5	1,5	3,6	3,6	3,3	3,6	2,5	2,0
14.08.2025 12:20:14	2,8	2,8	2,8	2,8	2,7	0,0	2,3	2,3	2,3	2,3	2,3	2,2
14.08.2025 12:20:20	7,4	7,4	6,9	4,2	2,2	3,2	5,7	5,7	5,3	5,7	3,3	1,7
14.08.2025 12:20:26	2,1	2,1	2,1	2,1	2,0	0,0	1,7	1,7	1,7	1,7	1,7	1,6
14.08.2025 12:20:32	5,6	5,6	4,3	3,2	2,4	2,3	5,4	5,3	3,6	5,4	2,5	1,9
14.08.2025 12:20:38	2,3	2,3	2,3	2,3	2,1	0,0	1,9	1,9	1,9	1,9	1,9	1,7
14.08.2025 12:20:44	7,1	7,1	6,7	4,3	1,8	2,9	5,4	5,4	5,1	5,4	3,3	1,4
14.08.2025 12:20:50	16,2	10,0	5,3	4,0	2,6	6,0	13,7	10,9	4,2	11,1	3,2	2,1
14.08.2025 12:20:56	10,2	10,2	7,8	4,2	2,5	6,0	8,8	8,7	6,2	8,8	3,3	2,0
14.08.2025 12:21:02	2,6	2,6	2,6	2,6	2,6	0,0	2,1	2,1	2,1	2,1	2,1	2,1
14.08.2025 12:21:08	5,5	5,5	5,1	3,2	2,0	2,3	4,2	4,2	3,9	4,2	2,5	1,6
14.08.2025 12:21:14	2,6	2,6	2,6	2,4	1,8	0,1	2,0	2,0	2,0	2,0	1,9	1,5
14.08.2025 12:21:20	4,4	4,3	3,1	2,3	1,8	2,0	4,4	4,3	2,7	4,4	1,9	1,5
14.08.2025 12:21:26	6,7	6,7	6,3	3,9	2,2	2,8	5,2	5,2	4,8	5,2	3,1	1,8
14.08.2025 12:21:32	3,5	3,5	3,5	3,2	2,3	0,3	2,7	2,7	2,7	2,7	2,5	1,9
14.08.2025 12:21:38	4,9	4,9	4,8	4,3	2,8	0,5	3,8	3,8	3,8	3,8	3,4	2,3
14.08.2025 12:21:44	3,8	3,8	3,6	2,7	2,1	1,1	3,0	3,0	2,8	3,0	2,1	1,7
14.08.2025 12:21:50	4,6	4,6	4,3	3,1	2,6	1,4	3,6	3,6	3,4	3,6	2,5	2,1
14.08.2025 12:21:56	2,7	2,7	2,7	2,7	2,7	0,0	2,2	2,2	2,2	2,2	2,2	2,2
14.08.2025 12:22:02	6,8	6,8	6,2	4,7	2,7	2,1	5,9	5,9	5,1	5,9	3,7	2,2
14.08.2025 12:22:08	5,3	5,3	4,3	3,0	2,5	2,3	4,8	4,7	3,7	4,8	2,4	2,0
14.08.2025 12:22:14	3,0	3,0	3,0	2,9	2,5	0,1	2,4	2,4	2,4	2,4	2,3	2,1
14.08.2025 12:22:20	2,8	2,8	2,8	2,8	2,6	0,0	2,2	2,2	2,2	2,2	2,2	2,1
14.08.2025 12:22:26	3,2	3,2	3,2	3,0	2,4	0,2	2,6	2,6	2,5	2,6	2,4	1,9
14.08.2025 12:22:32	3,0	3,0	2,9	2,7	2,2	0,2	2,3	2,3	2,3	2,3	2,2	1,8
14.08.2025 12:22:38	5,7	5,7	5,2	3,6	2,3	2,1	4,4	4,4	4,0	4,4	2,8	1,9
14.08.2025 12:22:44	3,4	3,4	3,3	3,1	2,3	0,3	2,6	2,6	2,6	2,6	2,4	1,8
14.08.2025 12:22:50	9,5	9,5	8,8	5,2	2,5	4,3	7,3	7,3	6,7	7,3	4,0	2,0
14.08.2025 12:22:56	2,2	2,2	2,2	2,2	1,9	0,0	1,8	1,8	1,8	1,8	1,8	1,6
14.08.2025 12:23:02	6,6	6,6	6,3	4,7	2,7	1,9	5,1	5,1	4,9	5,1	3,6	2,1
14.08.2025 12:23:08	3,8	3,8	3,8	3,7	2,8	0,1	3,0	3,0	3,0	3,0	3,0	2,2
14.08.2025 12:23:14	20,9	13,0	4,5	3,1	2,5	10,0	18,9	15,1	3,8	16,2	2,4	2,0
14.08.2025 12:23:20	3,3	3,3	3,2	2,6	1,6	0,7	2,5	2,5	2,5	2,5	2,0	1,3
14.08.2025 12:23:26	8,0	7,9	5,4	2,8	2,3	5,1	7,1	7,0	4,4	7,1	2,2	1,8
14.08.2025 12:23:32	2,1	2,1	2,1	2,1	2,0	0,0	1,7	1,7	1,7	1,7	1,7	1,6
14.08.2025 12:23:38	3,0	3,0	3,0	2,8	2,0	0,3	2,4	2,4	2,4	2,4	2,2	1,6
14.08.2025 12:23:44	5,3	5,3	4,7	3,3	2,2	2,0	4,8	4,7	3,9	4,8	2,6	1,7
14.08.2025 12:23:50	6,8	6,7	5,2	3,2	2,1	3,5	6,2	6,1	4,3	6,2	2,5	1,7
14.08.2025 12:23:56	3,7	3,7	3,5	2,6	1,9	1,2	2,9	2,9	2,8	2,9	2,0	1,6
14.08.2025 12:24:02	4,7	4,7	4,5	3,2	1,7	1,5	3,6	3,6	3,4	3,6	2,5	1,4
14.08.2025 12:24:08	3,6	3,6	3,5	2,9	2,0	0,7	2,8	2,8	2,7	2,8	2,3	1,6
14.08.2025 12:24:14	7,0	6,6	4,1	2,7	2,2	3,9	6,8	6,4	3,4	6,8	2,2	1,8
14.08.2025 12:24:20	3,7	3,7	3,6	2,9	1,9	0,7	2,9	2,9	2,8	2,9	2,3	1,5
14.08.2025 12:24:26	4,0	4,0	3,7	2,6	1,8	1,4	3,1	3,1	2,9	3,1	2,0	1,5
14.08.2025 12:24:32	1,9	1,9	1,9	1,9	1,7	0,0	1,5	1,5	1,5	1,5	1,5	1,4
14.08.2025 12:24:38	5,4	5,3	4,1	3,1	2,1	2,2	5,2	5,1	3,5	5,2	2,5	1,7
14.08.2025 12:24:44	3,7	3,7	3,7	3,1	2,3	0,7	2,9	2,9	2,9	2,9	2,5	1,9
14.08.2025 12:24:50	7,6	7,6	7,0	4,6	2,8	3,0	5,9	5,9	5,4	5,9	3,6	2,3
14.08.2025 12:24:56	2,1	2,1	2,1	2,1	2,0	0,0	1,7	1,7	1,7	1,7	1,7	1,6
14.08.2025 12:25:02	1,8	1,8	1,8	1,8	1,8	0,0	1,4	1,4	1,4	1,4	1,4	1,4
14.08.2025 12:25:08	6,5	6,4	4,8	3,3	2,2	3,1	6,0	5,9	4,0	6,0	2,6	1,8
14.08.2025 12:25:14	3,8	3,8	3,8	3,1	2,1	0,7	3,0	3,0	2,9	3,0	2,4	1,7
14.08.2025 12:25:20	1,8	1,8	1,8	1,8	1,6	0,0	1,5	1,5	1,5	1,5	1,4	1,3
14.08.2025 12:25:26	1,9	1,9	1,9	1,9	1,6	0,0	1,5	1,5	1,5	1,5	1,5	1,3
14.08.2025 12:25:32	5,3	5,3	4,9	3,5	2,1	1,8	4,1	4,1	3,8	4,1	2,7	1,7
14.08.2025 12:25:38	5,2	5,2	4,7	3,1	2,1	2,1	4,0	4,0	3,7	4,0	2,4	1,7
14.08.2025 12:25:44	3,2	3,2	3,2	3,0	2,4	0,2	2,5	2,5	2,5	2,5	2,4	1,9
14.08.2025 12:25:50	2,2	2,2	2,2	2,2	2,1	0,0	1,8	1,8	1,8	1,8	1,8	1,7
14.08.2025 12:25:56	5,7	5,7	4,8	3,2	2,4	2,6	5,1	5,1	4,1	5,1	2,5	2,0
14.08.2025 12:26:02	5,8	5,8	4,5	3,4	2,6	2,3	5,5	5,4	3,8	5,5	2,7	2,1
14.08.2025 12:26:08	4,2	4,2	3,7	2,3	1,8	1,9	3,2	3,2	2,9	3,2	1,8	1,5
14.08.2025 12:26:14	2,3	2,3	2,3	2,2	1,8	0,1	1,8	1,8	1,8	1,8	1,8	1,4
14.08.2025 12:26:20	1,6	1,6	1,6	1,6	1,6	0,0	1,3	1,3	1,3	1,3	1,3	1,3
14.08.2025 12:26:26	2,4	2,4	2,4	2,3	2,0	0,0	1,9	1,9	1,9	1,9	1,9	1,6
14.08.2025 12:26:32	2,2	2,2	2,2	2,2	2,1	0,0	1,7	1,7	1,7	1,7	1,7	1,7
14.08.2025 12:26:38	3,2	3,2	3,2	3,0	2,5	0,2	2,6	2,6	2,6	2,6	2,4	2,0
14.08.2025 12:26:44	6,1	6,1	5,7	3,8	2,0	2,3	4,7	4,7	4,4	4,7	2,9	1,6
14.08.2025 12:26:50	2,8	2,8	2,8	2,7	2,5	0,0	2,2	2,2	2,2	2,2	2,2	2,0
14.08.2025 12:26:56	9,3	9,3	8,6	5,5	2,5	3,8	7,1	7,1	6,6	7,1	4,3	2,0
14.08.2025 12:27:02	2,6	2,6	2,6	2,6	2,4	0,0	2,1	2,1	2,1	2,1	2,1	1,9
14.08.2025 12:27:08	2,3	2,3	2,3	2,3	2,3	0,0	1,9	1,9	1,9	1,9	1,9	1,9
14.08.2025 12:27:14	4,4	4,4	4,2	2,8	1,6	1,6	3,4	3,4	3,2	3,4	2,2	1,3
14.08.2025 12:27:20	3,0	3,0	3,0	2,9	2,2	0,1	2,4	2,4	2,4	2,4	2,3	1,7
14.08.2025 12:27:26	3,8	3,8	3,8	3,6	2,6	0,2	3,0	3,0	3,0	3,0	2,8	2,1
14.08.2025 12:27:32	5,5	5,5	4,9	3,8	2,1	1,7	4,9	4,9	4,1	4,9	2,9	1,7
14.08.2025 12:27:38	4,9	4,9	4,2	3,0	2,3	1,9	4,4	4,4	3,5	4,4	2,4	1,9
14.08.2025 12:27:44	7,2	7,2	6,8	4,5	2,1	2,7	5,5	5,5	5,2	5,5	3,5	1,7
14.08.2025 12:27:50	7,3	7,3	6,6	4,2	2,2	3,2	5,6	5,6	5,1	5,6	3,2	1,8
14.08.2025 12:27:56	6,4	6,4	5,6	4,2	2,5	2,2	5,6	5,6	4,6	5,6	3,3	2,0
14.08.2025 12:28:02	3,9	3,9	3,8	3,2	2,2	0,7	3,0	3,0	3,0	3,0	2,5	1,8
14.08.2025 12:28:08	2,6	2,6	2,6	2,5	2,1	0,1	2,1	2,1	2,1	2,1	2,0	1,7
14.08.2025 12:28:14	2,8	2,8	2,8	2,7	2,0	0,1	2,2	2,2	2,2	2,2	2,1	1,6
14.08.2025 12:28:20	2,5	2,5	2,5	2,4	2,2	0,0	2,0	2,0	2,0	2,0	2,0	1,8
14.08.2025 12:28:26	3,5	3,5	3,5	3,2	2,4	0,3	2,8	2,8	2,8	2,8	2,6	1,9
14.08.2025 12:28:32	6,2	6,2	5,5	3,9	2,3	2,3	5,4	5,4	4,6	5,4	3,1	1,9
14.08.2025 12:28:38	4,2	4,2	4,0	3,0	2,0	1,2	3,3	3,3	3,1	3,3	2,3	1,6
14.08.2025 12:28:44	5,0	5,0	4,1	2,5	2,0	2,4	3,8	3,8	3,2	3,8	2,0	1,6
14.08.2025 12:28:50	4,0	4,0	3,9	3,2	2,5	0,8	3,1	3,1	3,1	3,1	2,5	2,1
14.08.2025 12:28:56	4,0	4,0	3,6	2,5	1,9	1,5	3,1	3,1	2,8	3,1	2,0	1,6
14.08.2025 12:29:02	3,0	3,0	3,0	2,9	2,1	0,2	2,4	2,4	2,4	2,4	2,3	1,7
14.08.2025 12:29:08	2,7	2,7	2,7	2,6	2,3	0,0	2,1	2,1	2,1	2,1	2,1	1,8
14.08.2025 12:29:14	1,9	1,9	1,9	1,9	1,8	0,0	1,6	1,6	1,6	1,6	1,5	1,4
14.08.2025 12:29:20	6,9	6,8	5,3	3,1	1,6	3,7	6,3	6,2	4,3	6,3	2,4	1,3
14.08.2025 12:29:26	4,0	4,0	4,0	3,3	2,2	0,7	3,1	3,1	3,1	3,1	2,6	1,8
14.08.2025 12:29:32	2,0	2,0	2,0	2,0	1,9	0,0	1,6	1,6	1,6	1,6	1,6	1,6
14.08.2025 12:29:38	4,4	4,4	4,3	3,6	2,4	0,7	3,4	3,4	3,4	3,4	2,9	2,0
14.08.2025 12:29:44	2,7	2,7	2,7	2,6	2,2	0,1	2,1	2,1	2,1	2,1	2,1	1,8
14.08.2025 12:29:50	5,6	5,5	4,1	2,9	2,1	2,7	5,3	5,3	3,5	5,3	2,3	1,7
14.08.2025 12:29:56	2,7	2,7	2,7	2,7	2,5	0,0	2,2	2,2	2,2	2,2	2,1	2,0
14.08.2025 12:30:02	2,5	2,5	2,5	2,5	2,5	0,0	2,0	2,0	2,0	2,0	2,0	2,0
14.08.2025 12:30:08	3,3	3,3	3,3	3,1	2,5	0,2	2,6	2,6	2,6	2,6	2,5	2,1
14.08.2025 12:30:14	6,4	6,4	6,1	4,6	2,6	1,8	5,0	5,0	4,7	5,0	3,6	2,1
14.08.2025 12:30:20	4,7	4,7	3,9	2,5	2,1	2,2	4,3	4,3	3,4	4,3	2,0	1,7
14.08.2025 12:30:26	10,6	10,5	8,3	4,2	2,1	6,3	9,0	9,0	6,6	9,0	3,3	1,7
14.08.2025 12:30:32	3,7	3,7	3,7	3,4	2,5	0,3	2,9	2,9	2,9	2,9	2,7	2,0
14.08.2025 12:30:38	3,0	3,0	3,0	2,7	2,1	0,2	2,4	2,4	2,3	2,4	2,2	1,7
14.08.2025 12:30:44	2,8	2,8	2,8	2,8	2,4	0,1	2,3	2,3	2,3	2,3	2,2	1,9
14.08.2025 12:30:50	4,8	4,8	4,4	3,2	2,4	1,6	3,7	3,7	3,5	3,7	2,5	1,9
14.08.2025 12:30:56	2,9	2,9	2,9	2,8	2,4	0,1	2,3	2,3	2,3	2,3	2,2	1,9
14.08.2025 12:31:02	2,6	2,6	2,6	2,6	2,4	0,0	2,1	2,1	2,1	2,1	2,1	1,9
14.08.2025 12:31:08	3,7	3,7	3,5	2,8	2,2	0,8	2,9	2,9	2,8	2,9	2,3	1,8
14.08.2025 12:31:14	2,2	2,2	2,2	2,2	1,9	0,0	1,7	1,7	1,7	1,7	1,7	1,5
14.08.2025 12:31:20	3,0	3,0	3,0	2,9	2,5	0,1	2,4	2,4	2,4	2,4	2,3	2,1
14.08.2025 12:31:26	6,5	6,5	5,9	4,2	2,6	2,3	5,7	5,7	4,8	5,7	3,3	2,1
14.08.2025 12:31:32	3,9	3,9	3,9	3,4	2,4	0,5	3,1	3,1	3,0	3,1	2,7	1,9
14.08.2025 12:31:38	3,6	3,6	3,6	3,3	2,3	0,3	2,8	2,8	2,8	2,8	2,6	1,9
14.08.2025 12:31:44	4,8	4,8	4,7	3,9	2,5	0,9	3,7	3,7	3,6	3,7	3,0	2,0
14.08.2025 12:31:50	4,2	4,2	3,7	2,7	2,1	1,5	3,3	3,3	2,9	3,3	2,1	1,7
14.08.2025 12:31:56	3,3	3,3	3,3	3,0	2,4	0,2	2,6	2,6	2,6	2,6	2,4	2,0
14.08.2025 12:32:02	6,1	6,1	4,8	2,7	2,3	3,4	5,3	5,3	4,0	5,3	2,2	1,9
14.08.2025 12:32:08	3,0	3,0	3,0	2,8	2,3	0,2	2,4	2,4	2,4	2,4	2,2	1,8
14.08.2025 12:32:14	3,0	3,0	3,0	2,9	2,3	0,1	2,4	2,4	2,4	2,4	2,3	1,8
14.08.2025 12:32:20	2,6	2,6	2,6	2,5	1,8	0,1	2,0	2,0	2,0	2,0	2,0	1,5
14.08.2025 12:32:26	2,3	2,3	2,3	2,3	1,9	0,0	1,9	1,9	1,9	1,9	1,8	1,5
14.08.2025 12:32:32	2,4	2,4	2,4	2,4	2,3	0,0	1,9	1,9	1,9	1,9	1,9	1,8
14.08.2025 12:32:38	3,0	3,0	2,9	2,5	1,4	0,5	2,3	2,3	2,3	2,3	1,9	1,1
14.08.2025 12:32:44	2,5	2,5	2,5	2,4	1,9	0,1	2,0	2,0	2,0	2,0	1,9	1,5
14.08.2025 12:32:50	2,4	2,4	2,4	2,4	2,3	0,0	1,9	1,9	1,9	1,9	1,9	1,9
14.08.2025 12:32:56	6,7	6,4	4,2	3,1	1,7	3,2	6,6	6,3	3,4	6,6	2,4	1,4
14.08.2025 12:33:02	7,9	7,9	7,4	4,7	2,6	3,2	6,1	6,1	5,7	6,1	3,7	2,1
14.08.2025 12:33:08	4,4	4,4	4,3	3,6	2,2	0,8	3,4	3,4	3,4	3,4	2,8	1,8
14.08.2025 12:33:14	1,9	1,9	1,9	1,9	1,9	0,0	1,5	1,5	1,5	1,5	1,5	1,5
14.08.2025 12:33:20	2,4	2,4	2,4	2,4	2,2	0,0	1,9	1,9	1,9	1,9	1,9	1,8
14.08.2025 12:33:26	2,5	2,5	2,5	2,5	2,5	0,0	2,0	2,0	2,0	2,0	2,0	2,0
14.08.2025 12:33:32	7,4	7,4	6,9	4,2	2,4	3,3	5,7	5,7	5,3	5,7	3,2	2,0
14.08.2025 12:33:38	4,2	4,2	3,8	2,6	2,0	1,6	3,3	3,3	3,0	3,3	2,1	1,7
14.08.2025 12:33:44	3,5	3,5	3,5	3,4	2,4	0,2	2,8	2,8	2,8	2,8	2,7	1,9
14.08.2025 12:33:50	7,9	7,6	5,1	3,4	2,2	4,2	7,5	7,2	4,1	7,5	2,6	1,8
14.08.2025 12:33:56	3,7	3,7	3,6	3,5	2,6	0,2	2,9	2,9	2,9	2,9	2,8	2,1
14.08.2025 12:34:02	3,8	3,8	3,6	2,6	1,7	1,2	3,0	3,0	2,8	3,0	2,1	1,4
14.08.2025 12:34:08	5,9	5,9	5,7	4,4	2,0	1,4	4,5	4,5	4,4	4,5	3,4	1,6
14.08.2025 12:34:14	2,7	2,7	2,7	2,6	2,1	0,1	2,1	2,1	2,1	2,1	2,1	1,7
14.08.2025 12:34:20	3,2	3,2	3,2	3,2	2,7	0,0	2,6	2,6	2,6	2,6	2,5	2,2
14.08.2025 12:34:26	2,2	2,2	2,2	2,2	2,1	0,0	1,8	1,8	1,8	1,8	1,8	1,7
14.08.2025 12:34:32	2,6	2,6	2,6	2,6	2,6	0,0	2,1	2,1	2,1	2,1	2,1	2,1
14.08.2025 12:34:38	2,2	2,2	2,2	2,2	1,8	0,0	1,7	1,7	1,7	1,7	1,7	1,5
14.08.2025 12:34:44	2,0	2,0	2,0	2,0	1,8	0,0	1,6	1,6	1,6	1,6	1,6	1,4
14.08.2025 12:34:50	4,2	4,1	2,9	2,1	1,7	2,0	4,3	4,2	2,5	4,3	1,7	1,3
14.08.2025 12:34:56	2,2	2,2	2,2	2,1	1,6	0,1	1,7	1,7	1,7	1,7	1,7	1,3
14.08.2025 12:35:02	2,5	2,5	2,5	2,5	1,9	0,0	2,0	2,0	2,0	2,0	2,0	1,6
14.08.2025 12:35:08	2,6	2,6	2,6	2,5	2,2	0,0	2,1	2,1	2,1	2,1	2,0	1,8
14.08.2025 12:35:14	3,4	3,4	3,4	3,2	2,3	0,3	2,7	2,7	2,7	2,7	2,5	1,8
14.08.2025 12:35:20	3,9	3,9	3,7	2,9	2,1	1,0	3,0	3,0	2,9	3,0	2,3	1,7
14.08.2025 12:35:26	3,9	3,9	3,7	2,9	2,3	1,0	3,1	3,1	2,9	3,1	2,3	1,9
14.08.2025 12:35:32	3,9	3,9	3,8	3,1	1,7	0,8	3,0	3,0	2,9	3,0	2,4	1,3
14.08.2025 12:35:38	4,3	4,3	3,8	2,7	1,8	1,6	3,3	3,3	3,0	3,3	2,1	1,4
14.08.2025 12:35:44	3,4	3,4	3,4	3,2	2,3	0,3	2,7	2,7	2,7	2,7	2,5	1,9
14.08.2025 12:35:50	3,3	3,3	3,3	3,1	2,4	0,2	2,6	2,6	2,6	2,6	2,4	2,0
14.08.2025 12:35:56	2,4	2,4	2,4	2,4	2,2	0,0	2,0	2,0	2,0	2,0	1,9	1,7
14.08.2025 12:36:02	5,9	5,8	4,1	2,8	1,9	3,0	6,2	6,1	3,7	6,2	2,2	1,6
14.08.2025 12:36:08	4,7	4,7	4,6	3,9	2,5	0,8	3,7	3,7	3,6	3,7	3,1	2,0
14.08.2025 12:36:14	2,7	2,7	2,7	2,7	2,5	0,0	2,2	2,2	2,2	2,2	2,2	2,0
14.08.2025 12:36:20	4,9	4,9	4,3	2,9	2,3	2,0	3,8	3,8	3,3	3,8	2,3	1,8
14.08.2025 12:36:26	5,2	5,2	4,7	3,5	2,1	1,7	4,0	4,0	3,6	4,0	2,7	1,7
14.08.2025 12:36:32	2,0	2,0	2,0	2,0	2,0	0,0	1,6	1,6	1,6	1,6	1,6	1,6
14.08.2025 12:36:38	2,6	2,6	2,6	2,5	2,2	0,0	2,1	2,1	2,1	2,1	2,0	1,8
14.08.2025 12:36:44	2,8	2,8	2,8	2,7	2,2	0,1	2,2	2,2	2,2	2,2	2,2	1,8
14.08.2025 12:36:50	5,7	5,6	4,3	3,2	2,1	2,4	5,4	5,3	3,6	5,4	2,5	1,7
14.08.2025 12:36:56	3,5	3,5	3,4	2,8	2,2	0,6	2,7	2,7	2,7	2,7	2,2	1,8
14.08.2025 12:37:02	9,4	7,7	3,8	2,6	1,9	5,2	8,8	7,8	3,1	8,7	2,0	1,5
14.08.2025 12:37:08	6,9	6,6	3,4	2,1	1,9	4,4	8,1	7,7	3,4	8,1	1,7	1,5
14.08.2025 12:37:14	2,7	2,7	2,7	2,7	2,5	0,0	2,2	2,2	2,2	2,2	2,2	2,0
